index,store_name,city,state,date,store_segment,store_latitude,store_longitude,sales,pedidos,avg_ticket,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,y
10352,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-16,FOOD,-22.921475,-43.234822,381.91,8,47.74,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,13.99,242.57,86.99,211.5,157.99,150.74,26.85,139.99
10728,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-17,FOOD,-22.921475,-43.234822,139.99,2,70.0,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,13.99,242.57,86.99,211.5,157.99,150.74,99.98
10882,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-18,FOOD,-22.921475,-43.234822,99.98,2,49.99,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,13.99,242.57,86.99,211.5,157.99,27.98
11184,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-19,FOOD,-22.921475,-43.234822,27.98,1,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,13.99,242.57,86.99,211.5,302.96
11387,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-20,FOOD,-22.921475,-43.234822,302.96,4,75.74,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,13.99,242.57,86.99,203.48
11623,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-21,FOOD,-22.921475,-43.234822,203.48,5,40.7,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,13.99,242.57,99.98
11781,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-22,FOOD,-22.921475,-43.234822,99.98,2,49.99,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,13.99,198.04
12178,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-23,FOOD,-22.921475,-43.234822,198.04,3,66.01,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,157.99,89.59
12291,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-24,FOOD,-22.921475,-43.234822,89.59,1,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,153.46,227.06
12897,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-26,FOOD,-22.921475,-43.234822,227.06,3,75.69,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,70.99,32.2
12991,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-27,FOOD,-22.921475,-43.234822,32.2,1,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,19.8,471.28
13392,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-02-28,FOOD,-22.921475,-43.234822,471.28,10,47.13,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,30.09,239.98
13427,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-01,FOOD,-22.921475,-43.234822,239.98,4,60.0,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,154.5,244.07
14068,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-03,FOOD,-22.921475,-43.234822,244.07,3,81.36,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,65.49,365.32
14290,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-04,FOOD,-22.921475,-43.234822,365.32,8,45.67,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,175.97,270.26
14390,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-05,FOOD,-22.921475,-43.234822,270.26,7,38.61,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,116.99,365.15
14632,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-06,FOOD,-22.921475,-43.234822,365.15,7,52.16,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,55.96,330.26
15030,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-07,FOOD,-22.921475,-43.234822,330.26,7,47.18,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,49.99,256.17
15121,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-08,FOOD,-22.921475,-43.234822,256.17,5,51.23,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,49.99,343.98
15571,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-09,FOOD,-22.921475,-43.234822,343.98,3,114.66,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,67.74,45.5
15770,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-10,FOOD,-22.921475,-43.234822,45.5,1,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,399.92,49.99
16058,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-11,FOOD,-22.921475,-43.234822,49.99,1,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,273.25,29.49
16289,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-12,FOOD,-22.921475,-43.234822,29.49,1,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,149.97,199.96
16511,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-13,FOOD,-22.921475,-43.234822,199.96,4,49.99,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,148.09,431.46
16819,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-14,FOOD,-22.921475,-43.234822,431.46,6,71.91,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,29.49,157.99
17175,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-15,FOOD,-22.921475,-43.234822,157.99,2,79.0,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,534.91,101.18
17460,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-16,FOOD,-22.921475,-43.234822,101.18,2,50.59,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,79.98,160.38
17691,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-17,FOOD,-22.921475,-43.234822,160.38,3,53.46,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,372.68,99.98
18093,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-18,FOOD,-22.921475,-43.234822,99.98,2,49.99,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,409.16,202.97
18245,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-19,FOOD,-22.921475,-43.234822,202.97,3,67.66,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,381.91,205.18
18652,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-20,FOOD,-22.921475,-43.234822,205.18,4,51.3,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,139.99,295.44
18850,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-21,FOOD,-22.921475,-43.234822,295.44,5,59.09,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,99.98,240.37
19622,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-23,FOOD,-22.921475,-43.234822,240.37,3,80.12,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,27.98,193.45
19905,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-24,FOOD,-22.921475,-43.234822,193.45,3,64.48,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,302.96,109.98
20003,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-25,FOOD,-22.921475,-43.234822,109.98,1,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,203.48,49.99
20410,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-26,FOOD,-22.921475,-43.234822,49.99,1,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,99.98,665.91
20662,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-27,FOOD,-22.921475,-43.234822,665.91,9,73.99,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,198.04,60.49
21075,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-28,FOOD,-22.921475,-43.234822,60.49,3,20.16,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,89.59,500.95
21563,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-30,FOOD,-22.921475,-43.234822,500.95,5,100.19,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,227.06,77.99
21815,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-03-31,FOOD,-22.921475,-43.234822,77.99,1,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,32.2,171.47
22171,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-01,FOOD,-22.921475,-43.234822,171.47,2,85.74,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,471.28,266.18
22674,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-02,FOOD,-22.921475,-43.234822,266.18,4,66.55,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,239.98,442.95
22999,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-03,FOOD,-22.921475,-43.234822,442.95,6,73.83,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,244.07,556.89
23245,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-04,FOOD,-22.921475,-43.234822,556.89,10,55.69,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,365.32,100.89
23601,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-06,FOOD,-22.921475,-43.234822,100.89,2,50.45,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,270.26,289.99
24188,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-07,FOOD,-22.921475,-43.234822,289.99,3,96.66,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,365.15,353.94
25007,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-10,FOOD,-22.921475,-43.234822,353.94,4,88.49,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,330.26,129.97
25301,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-11,FOOD,-22.921475,-43.234822,129.97,3,43.32,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,256.17,75.39
25575,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-12,FOOD,-22.921475,-43.234822,75.39,2,37.7,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,343.98,169.99
25919,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-13,FOOD,-22.921475,-43.234822,169.99,2,85.0,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,45.5,217.71
26078,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-14,FOOD,-22.921475,-43.234822,217.71,4,54.43,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,49.99,36.0
26355,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-15,FOOD,-22.921475,-43.234822,36.0,1,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,29.49,153.49
26862,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-16,FOOD,-22.921475,-43.234822,153.49,4,38.37,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,199.96,218.06
27000,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-17,FOOD,-22.921475,-43.234822,218.06,6,36.34,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,431.46,315.7
27234,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-18,FOOD,-22.921475,-43.234822,315.7,4,78.93,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,157.99,208.74
27986,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-20,FOOD,-22.921475,-43.234822,208.74,2,104.37,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,101.18,235.45
28151,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-21,FOOD,-22.921475,-43.234822,235.45,6,39.24,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,160.38,259.95
28333,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-22,FOOD,-22.921475,-43.234822,259.95,5,51.99,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,99.98,49.99
28891,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-23,FOOD,-22.921475,-43.234822,49.99,0,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,202.97,197.08
29026,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-24,FOOD,-22.921475,-43.234822,197.08,0,65.69,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,205.18,88.16
29386,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-25,FOOD,-22.921475,-43.234822,88.16,0,44.08,197.08,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,295.44,179.99
29605,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-26,FOOD,-22.921475,-43.234822,179.99,0,90.0,88.16,197.08,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,240.37,169.99
29886,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-27,FOOD,-22.921475,-43.234822,169.99,0,85.0,179.99,88.16,197.08,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,193.45,107.46
30022,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-28,FOOD,-22.921475,-43.234822,107.46,0,35.82,169.99,179.99,88.16,197.08,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,109.98,15.5
30361,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-29,FOOD,-22.921475,-43.234822,15.5,0,15.5,107.46,169.99,179.99,88.16,197.08,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,49.99,226.48
30893,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-04-30,FOOD,-22.921475,-43.234822,226.48,0,56.62,15.5,107.46,169.99,179.99,88.16,197.08,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,665.91,27.98
30929,PRISMAURAI ,RIO DE JANEIRO,RJ,2021-05-01,FOOD,-22.921475,-43.234822,27.98,0,27.98,226.48,15.5,107.46,169.99,179.99,88.16,197.08,49.99,259.95,235.45,208.74,315.7,218.06,153.49,36.0,217.71,169.99,75.39,129.97,353.94,289.99,100.89,556.89,442.95,266.18,171.47,77.99,500.95,60.49,-999.0
11080,PRURAIMUI ,CURITIBA,PR,2021-02-19,FOOD,-25.4412212,-49.27769,184.51,4,46.13,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,120.41,208.81,59.51,417.83,185.92,126.4,90.5,99.61
11398,PRURAIMUI ,CURITIBA,PR,2021-02-20,FOOD,-25.4412212,-49.27769,99.61,3,33.2,184.51,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,120.41,208.81,59.51,417.83,185.92,126.4,261.84
11673,PRURAIMUI ,CURITIBA,PR,2021-02-21,FOOD,-25.4412212,-49.27769,261.84,8,32.73,99.61,184.51,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,120.41,208.81,59.51,417.83,185.92,204.91
11914,PRURAIMUI ,CURITIBA,PR,2021-02-22,FOOD,-25.4412212,-49.27769,204.91,3,68.3,261.84,99.61,184.51,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,120.41,208.81,59.51,417.83,131.4
12164,PRURAIMUI ,CURITIBA,PR,2021-02-23,FOOD,-25.4412212,-49.27769,131.4,2,65.7,204.91,261.84,99.61,184.51,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,120.41,208.81,59.51,107.8
12259,PRURAIMUI ,CURITIBA,PR,2021-02-24,FOOD,-25.4412212,-49.27769,107.8,2,53.9,131.4,204.91,261.84,99.61,184.51,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,120.41,208.81,101.7
12616,PRURAIMUI ,CURITIBA,PR,2021-02-25,FOOD,-25.4412212,-49.27769,101.7,3,33.9,107.8,131.4,204.91,261.84,99.61,184.51,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,120.41,85.51
12691,PRURAIMUI ,CURITIBA,PR,2021-02-26,FOOD,-25.4412212,-49.27769,85.51,2,42.76,101.7,107.8,131.4,204.91,261.84,99.61,184.51,345.21,409.62,272.3,161.7,492.81,592.23,305.1,238.02,276.34,506.7,223.73,578.22,42.41,307.82,137.02,217.0,606.32,112.52,60.5,61.8,128.0,179.9,118.31
